fecha,r_1yr,r_2yr,r_3yr,r_5yr,r_7yr,r_10yr,r_15yr,r_20yr,r_30yr
2015-04-09,0.047703750183998354,0.049840578944885194,0.05190743791436286,0.058887915938586506,0.06625913019798635,0.07249653961753864,0.08042515585601864,0.0874666207273709,
2015-04-10,0.04781943191238348,0.04986179347327282,0.051860103299987644,0.05897092798864045,0.06636530447377675,0.07247489278248341,0.08059948773518852,0.08784483236031462,
2015-04-13,0.04762026146288037,0.0495889745597935,0.0514568636277268,0.058434221690227266,0.06458728716141847,0.07212837810630537,0.08066150494180258,0.08700622316855153,
2015-04-14,0.047587097808180046,0.04951925560450399,0.05142509060412191,0.05841343271362517,0.0661349985998149,0.07175293566084275,0.0803284109561112,0.08736673814576823,
2015-04-15,0.04723497517726482,0.049209316775345666,0.051247108844980106,0.057898201631620044,0.06587447889833578,0.0718728033909453,0.07991151210367917,0.0876653282230889,
2015-04-16,0.047275204259391856,0.04922661407104759,0.05123162707993167,0.05795587078964007,0.06399602066625737,0.07153916280817316,0.07999316448390073,0.08814560057367796,
2015-04-17,0.04725863427510571,0.04910037784395863,0.05103607271187077,0.05809621393828762,0.06590805202040284,0.07188691093630624,0.08014926958699717,0.08841162823768811,
2015-04-20,0.04722853319912679,0.049096838557863356,0.05106913683590701,0.05817622327691133,0.06588707271972061,0.07203415309257745,0.08066501390016775,,
2015-04-21,0.04713790557158752,0.04896077145420302,0.0509031409767559,0.05774618333415795,0.06616578222477082,0.0716564197160703,0.08040126591331974,0.08851957490410095,
2015-04-22,0.047206742174026595,0.04907150856850752,0.05107365681582676,0.05802062974375125,0.06642183068421587,0.07244449443247974,0.08097134493579282,0.09006847360969872,
2015-04-23,0.047099151825097066,0.048923771388518875,0.05088045527130077,0.05798190870807282,0.065929804921135,0.07204093997318264,0.08005301178752137,0.0875367241570644,
2015-04-24,0.0471849347387959,0.04894030367930916,0.050872365268935404,0.05754300432329625,0.06362006009559526,0.07130763517763448,0.07941641872065366,0.08651497527994184,
2015-04-27,0.0472061098469186,0.04898885801827355,0.0509080719739465,0.05777357053508244,0.06541976305072902,0.07160528680399035,0.07946561463615477,0.08635701173217836,
2015-04-28,0.047354965549644024,0.04911353498853617,0.05094268703215458,0.05775080684470123,0.06599236518457678,0.07169999142010207,0.07932184673126133,0.08513975495886385,
2015-04-29,0.047530505550166635,0.04920945042762271,0.05098433006424411,0.05768266314223781,0.06386139568839563,0.07179941343399791,0.07897398373739246,0.08404667796430407,
2015-04-30,0.047515433590417794,0.049247908563847496,0.05103614882396998,0.057803610115907615,0.06555245404112776,0.0718308571247692,0.07906303561712587,0.08408077429936227,
2015-05-04,0.047785934073989074,0.04976272428721558,0.05170595901267417,0.05853230411566297,0.06588249019347073,0.07262988201988045,0.0805426381205212,0.08688267993906464,
2015-05-05,0.047757226878587564,0.04974228817628454,0.051679635925984,0.05882667799824042,0.06612090928687862,0.07328638740327548,0.08048801501301839,0.08555371399918979,
2015-05-06,0.048046383938236285,0.050198700405762145,0.05224911541571831,0.05936512633246489,0.06730003710021171,0.07368951989930905,0.08101522494569678,0.08643455218521667,
2015-05-07,0.047892997594573564,0.04995460576221024,0.05194197747891386,0.05900696605371632,0.06686326500202762,0.0735824534193138,0.08094554539235539,0.0860191731211391,
2015-05-08,0.047686824096507055,0.04970819287864817,0.05169764163199034,0.05888627958792551,0.06642226003161496,0.07298952190264342,0.08089330987111934,0.08640842221645441,
2015-05-11,0.04773107012121432,0.04990783853588529,0.052013453297113,0.05930144705456199,0.06655423000765821,0.0735297495734614,0.08138219328654465,0.08734230337982762,
2015-05-12,0.04771219896145897,0.04998000854269501,0.052179739579463605,0.059710542678775895,0.0661110233644405,0.07438014499849041,0.08228529312403997,0.08962609524007414,
2015-05-13,0.04746454288255884,0.04960924576643122,0.05170871034306365,0.05935902113438127,0.06740836772879999,0.07393398391650037,0.08203580383578743,0.08845236832095195,
2015-05-14,0.04738360893641236,0.049583573936248786,0.05174091604259711,0.05920725480485524,0.067326080428172,0.07409043544478332,0.08185992863212602,0.08814810144629148,
2015-05-15,0.04743855212656283,0.049611570938885366,0.05173993211286388,0.05912670888367015,0.06778059194983811,0.07378775159114494,0.08216000222589043,0.08908581643203246,
2015-05-19,0.047659641214477556,0.04989414347880002,0.05206804005592936,0.059612737306671854,0.06736916087816087,0.07411223543939367,0.08173798576854682,0.0871418385665414,
2015-05-20,0.04779461026437695,0.05012231773807632,0.05237185336430097,0.05982011071154914,0.06767505751227572,0.07409821221896276,0.08183491973937633,0.08734450891626139,
2015-05-21,0.04773500630144034,0.050029714521180164,0.05224769216651393,0.059624876121178685,0.07015469341029898,0.07346982474543691,0.08119907226834683,0.08672716150739435,
2015-05-22,0.04756007727858488,0.04988316196494815,0.05216631510901806,0.05967486753111077,0.06773013165098032,0.07393225269614227,0.08151175886920285,0.087482291678984,
2015-05-25,0.04743460507039887,0.04983151548405537,0.052227514760963094,0.05991357805987987,0.06766477180913441,0.0740668386230202,0.08161234718597195,0.08741442038429406,
2015-05-26,0.04732800227715626,0.04972025846149696,0.05211181051406482,0.05996594506216994,0.06628407311526473,0.07428379442377052,0.08180380261552908,0.0869434263153791,
2015-05-27,0.047315747530517836,0.049699627000803964,0.052075283687883764,0.059747346178736414,0.06807039215234767,0.07409255473355375,0.08159480486318872,0.08711793929390298,
2015-05-28,0.04723336597447329,0.049518910895113094,0.05178248116261189,0.05964373429579408,0.06759571376232489,0.07397781051953604,0.08125320033685439,0.08685182810708737,
2015-05-29,0.04707061330338444,0.049335212656630226,0.05160256136524553,0.05944694199505614,0.0675352221003725,0.0736462814636683,0.0809533956455504,0.08683070069488408,
2015-06-01,0.04702428263438103,0.04941745125274623,0.05182290774274772,0.05996302417465724,0.06785470026233818,0.0740097657557912,0.081256719528561,0.08765737965961404,
2015-06-02,0.04714592792183092,0.04967440771135628,0.05220932813151808,0.06041133333661935,0.06833806078134404,0.07464072627075227,0.0820680369796617,0.0898591997995673,
2015-06-03,0.04714608626159843,0.04984102236866959,0.05255976241716414,0.06076472829891308,0.06879730809787633,0.07506485716675332,0.08255938340886208,0.09142830369286725,
2015-06-04,0.04695817633072763,0.04969715583628724,0.05248131041756249,0.060887502978986284,0.06900326680835375,0.075340477237652,0.08270774030660122,0.09101205157406331,
2015-06-05,0.0467039316662931,0.049629121751722856,0.052610796414998176,0.06121750455929473,0.07008212063253073,0.0758163957245021,0.08335690475034473,0.09228499980182271,
2015-06-09,0.04632081072310298,0.04930510411994818,0.052338749420490153,0.06113606560366918,0.07013914677402036,0.07588973588163392,0.08353734503800853,0.09250610592654893,
2015-06-10,0.04591811776988037,0.048967290964839094,0.052065864366848603,0.06073558788093727,0.07028962212343202,0.07608505936922645,0.08327162672715106,0.0917123154656682,
2015-06-11,0.04603411532902581,0.04915289383672959,0.05231099243304734,0.06105055964300131,0.07036968759900641,0.0762294778852544,0.08353504420660206,0.09190614735408925,
2015-06-12,0.04558154294757846,0.04884176845448173,0.05213599997803407,0.06089196356928507,0.07029826957276462,0.0761193178316007,0.08349271202785585,0.09166647743304339,
2015-06-16,0.04537389019581095,0.04875227847365428,0.05213066675149761,0.061222946892866795,0.06997975899817503,0.07610220977878122,0.08373539302073492,0.09320950205465758,
2015-06-17,0.04588576001508803,0.049420443202511724,0.052955126389935415,0.06201911488176643,0.07105103905699506,0.07737164571011756,0.08471754889758047,0.09114030402121967,
2015-06-18,0.04563655692586239,0.04906920972344397,0.05250186252102554,0.06200146340883469,0.07067243629558559,0.07685515504348904,0.08457020455151702,0.09371574426673304,
2015-06-19,0.045449787322877716,0.048922743461465024,0.052395699600052324,0.06182213918045542,0.0706787688361642,0.07677824928600763,0.08471882056722578,0.09452229551688705,
2015-06-22,0.04560899316427857,0.04909182362663755,0.052574654088996524,0.06194676731887238,0.07044428392149255,0.07714212259990304,0.08462926027758731,0.09367879991609304,
2015-06-23,0.04573541608449489,0.0491467061415855,0.05255799619867611,0.06202764124839399,0.07047443744315177,0.0772055395010079,0.08477227338703837,0.09396647211124363,
2015-06-24,0.045793196294422946,0.04926374669480759,0.052734297095192235,0.06215427794108496,0.07050617259689773,0.07757074812244774,0.08486161394717072,0.09225417171286415,
2015-06-25,0.04589434843278555,0.04939828737285904,0.052902226312932524,0.062763572468552,0.06922969448724807,0.07849132277939863,0.08576040202441684,0.09541143013436049,
2015-06-26,0.04601066524791582,0.04972581196077711,0.0534409586736384,0.06361618998728912,0.07161359838891969,0.07903428656437472,0.08656893044490677,0.0925166114521661,
2015-06-30,0.0460417826523153,0.04957932350199423,0.053116864351673156,0.06314717146974161,0.0712591986339325,0.07849875780997137,0.08588717935073366,0.09152848202562701,
2015-07-01,0.04616353497246198,0.049706869213712375,0.05325020345496277,0.06344828710995794,0.07185133947860287,0.07912137700339694,0.08630498954733729,0.09301691564811074,
2015-07-02,0.046826016754547596,0.05024822845653735,0.053670440158527094,0.06335462695144298,0.07164094157724649,0.07908044733323104,0.08631220475900436,0.09408967792786938,
2015-07-03,0.046965546628641705,0.0506862209792665,0.0544068953298913,0.06375016441556919,0.07144368700286598,0.07921542188579908,0.08642596972628466,0.0937275345933919,
2015-07-06,0.04676297597248547,0.05080072283140999,0.05483846969033451,0.06389814785588929,0.07185793684729401,0.07871579620915899,0.0858845178917765,0.09254000232081194,
2015-07-07,0.046257347482504256,0.050477983068396,0.05469861865428775,0.06380117089796747,0.07118984722205884,0.07912183041503736,0.08619717684372885,0.0930137869124794,
2015-07-08,0.045821307772025754,0.05002394785016476,0.05422658792830376,0.06366297724212724,0.07144121267004883,0.07949579733972083,0.08656939089654464,0.0937875215807634,
2015-07-09,0.04578573990261436,0.04980363216334535,0.05382152442407634,0.06357592466645585,0.07134484195807181,0.07913599701175077,0.08635489900823136,0.09430192219580852,
2015-07-10,0.04586912557005376,0.049872826400859396,0.053876527231665035,0.06364414423950944,0.07135129955936567,0.07828822395706019,0.08735576160105603,0.09603083017120487,
2015-07-13,0.045937197383264995,0.049873775677429205,0.05381035397159341,0.06349026119699536,0.07150440222826555,0.0797563072990234,0.08710648576794507,0.09612650404266426,
2015-07-14,0.045811268293994886,0.04972555326192371,0.05363983822985253,0.06345473489898737,0.07149044936021541,0.07936073174001385,0.086527605988049,0.09443702091655337,
2015-07-15,0.045773695505976375,0.049720750216319866,0.05366780492666336,0.06351885875473567,0.07142646329377186,0.07911380105826503,0.08647642385283441,0.09348489341120451,
2015-07-16,0.04568692360486465,0.049520147908992534,0.05335337221312042,0.06335184669022878,0.06954201264055374,0.07900025809732977,0.08640176367440985,0.09455214028274911,
2015-07-17,0.045585169940572545,0.04943307983137992,0.0532809897221873,0.06355968197468206,0.06974760226566959,0.07773617176753393,0.08679024862247008,0.0958443254774062,
2015-07-21,0.04571535841187197,0.049543379649069005,0.05337140088626604,0.06372206315760047,0.07123524877704182,0.07951900328748382,0.08662503004174764,0.09493365994836718,
2015-07-22,0.0457647845605458,0.04937647493634719,0.052988165312148575,0.06323751664651894,0.07131921056619173,0.0785229405728363,0.08563707381832174,0.09265107760139842,
2015-07-23,0.04600733052481867,0.049549986690162855,0.05309264285550705,0.0624671029743432,0.06996530071254047,0.07750499093416975,0.08537944999548065,0.09467676774258801,
2015-07-24,0.046925894338985676,0.050201885988316354,0.05347787763764703,0.06296519188767245,0.07137944174115889,0.0783039151184505,0.0861522231639037,0.09469148640274795,
2015-07-27,0.04707913498333546,0.050459952411100704,0.05384076983886595,0.06335000163453704,0.07031745983981463,0.07843840456210523,0.08609401022317492,0.09583183910821558,
2015-07-28,0.04696150352496122,0.050340442349696805,0.05371938117443238,0.0634337079088875,0.07072517412540175,0.07816549890172447,0.08616768197568338,0.09530710475460441,
2015-07-29,0.046827139783964945,0.050287595876619746,0.053748051969274555,0.06324864844107451,0.07027821730710992,0.07785440563419331,0.08557052667113577,0.09354362576916408,
2015-07-30,0.04665776057671768,0.05025239997518239,0.05384703937364709,0.06314593136703227,0.06888954561635216,0.0778843618504096,0.08573324766990498,0.09423915654799807,
2015-07-31,0.04652071673882634,0.050197193606706825,0.05387367047458731,0.0630608239228556,0.0700480294021944,0.07777353959287316,0.08577369044775578,0.09483421272328259,
2015-08-03,0.04812605230919333,0.051724245332699925,0.05532243835620652,0.06414616396181934,0.07033497185085319,0.07857149823105386,0.0868622016813873,0.09714359077023416,
2015-08-04,0.049100365290532515,0.05250202943981703,0.055903693589101536,0.064376359310619,0.07047799849479437,0.07873729623921602,0.08665590821571616,0.09620384307725094,
2015-08-05,0.05002789545495568,0.053382805855090136,0.05673771625522459,0.06534642083937849,0.07129298551571381,0.07913343398797348,0.08715829678111817,0.09669217586426135,
2015-08-06,0.05066906857083046,0.05420764745038155,0.05774622632993264,0.06615594866997579,0.07187356681840962,0.07951107319984882,0.08756620694373578,0.09760694391515838,
2015-08-10,0.050639792395043015,0.05424897892712238,0.057858165459201756,0.06636562384647465,0.07180228720489985,0.07962351867799676,0.08800074002282841,0.0981619058299929,
2015-08-11,0.0503947255922898,0.0538576276169691,0.057320529641648396,0.0661356461221925,0.07126612481405711,0.07926280216841868,0.08775554296518348,0.09792072961323628,
2015-08-12,0.05019454838831796,0.05338826824619526,0.05658198810407257,0.06536523557482513,0.07112137424557544,0.07883407467391237,0.08757185882838105,0.09848370099545263,
2015-08-13,0.05027733101541295,0.05370380066317798,0.05713027031094302,0.06578914143212086,0.0718375659848641,0.07941866397646094,0.08825475215973597,0.09985136410690026,
2015-08-14,0.050035690183790164,0.05368827738648208,0.057340864589174007,0.06630489109352262,0.07138858247209254,0.07951271381317884,0.08844296844268872,0.09996075404704434,
2015-08-18,0.05061448204851982,0.05431858360737786,0.0580226851662359,0.0664577417544059,0.07209419130460222,0.07954490523533228,0.08830298608745,0.09904346232918435,
2015-08-19,0.05065322481748469,0.05428841946068977,0.057923614103894856,0.06615477260930086,0.07205926994147623,0.07934913667863233,0.08831538492572788,0.09899137148801056,
2015-08-20,0.05067386489741162,0.054271910765491115,0.05786995663357061,0.06619004286365247,0.07140912985714123,0.07943036549117213,0.08817460231489498,0.0985896174157429,
2015-08-21,0.051683458409098645,0.055444140443274524,0.0592048224774504,0.06780441431311346,0.07322867217048451,0.08119374610316754,0.09019485326321562,0.10121158788933193,
2015-08-24,0.05177421401447547,0.055964590009620105,0.06015496600476475,0.06867577625616425,0.07574287615623053,0.08292287354784678,0.09276732770046175,0.10563106422250765,
2015-08-25,0.051360514210439856,0.05551911083031191,0.05967770745018397,0.06868688168816602,0.0750313245625292,0.08237707571171615,0.0928359391308005,0.10343840361459027,
2015-08-26,0.05191017141991877,0.056211800191857404,0.06051342896379604,0.06963688560450307,0.0769420052670663,0.08390165621126522,0.09458387717027984,0.10706162452310744,
2015-08-27,0.05161485772665106,0.055886777953072,0.060158698179492945,0.0694102201241591,0.0752091688754057,0.08320519608332383,0.0930925583589386,0.10293433966659031,
2015-08-28,0.051013816365649674,0.0554973282060624,0.05998084004647513,0.06924876203345186,0.07523008307380975,0.08272601294941312,0.09313496600309754,0.10640412391142665,
2015-08-31,0.051012916371712735,0.05531241138198337,0.05961190639225399,0.06933868456703089,0.07561641217707755,0.08315905086296908,0.09308293856942265,0.10393478415205981,
2015-09-01,0.05098094731650458,0.05520636834842729,0.059431789380350014,0.06930494200523099,0.07562131903617972,0.0840182883449974,0.09407082341134156,0.10727734665282757,
2015-09-02,0.05240626596202922,0.05669973855007018,0.06099321113811115,0.07077280411373411,0.07642092228740524,0.08519518791823245,0.09546473928626499,0.1078941878934403,
2015-09-03,0.052230493384077745,0.05662787948124535,0.06102526557841295,0.0706157444098855,0.07600584452890011,0.08515360545457777,0.09559029052013945,0.10826172850618263,
2015-09-04,0.0526514932799105,0.057173751479796704,0.06169600967968292,0.07039917202861,0.07600689393371454,0.08427475962662725,0.09472949881435389,0.10447031576583195,
2015-09-07,0.05446583690756382,0.05913756060541253,0.06380928430326124,0.07307841846764668,0.07865482300337269,0.08694396918045391,0.09697393368018889,0.1059182006916822,
2015-09-08,0.055147347625328906,0.05973250486574137,0.06431766210615383,0.07352288510397449,0.07910708065344545,0.08747041344267431,0.09854154787675365,0.11246077633977661,
2015-09-09,0.05466270348110649,0.059333401894529555,0.06400410030795262,0.073115405643067,0.07967335321711948,0.08698584752080664,0.09839933442712612,0.11278799775082447,
2015-09-10,0.05433680832183098,0.059194613169634556,0.06405241801743813,0.07272686945792838,0.07819110739387958,0.08639616258337594,0.09744586244717525,0.10786015920435188,
2015-09-11,0.053706307898496064,0.058515075627164,0.06332384335583194,0.07240337076873311,0.07765142231097397,0.08575372737544072,0.09649475870926814,0.11314687563716248,
2015-09-14,0.0535222052762049,0.05833394771111923,0.06314569014603355,0.07251263918366914,0.07800223278858806,0.08670386947062328,0.09744813994583798,0.1137285663826137,
2015-09-15,0.05455904307725412,0.059136514036533576,0.06371398499581303,0.07312856036319382,0.0778927877997719,0.08707562282083481,0.0982830837332278,0.11547156952410768,
2015-09-16,0.05441732208038602,0.058870385514708405,0.06332344894903079,0.07288224013590604,0.07800915803313718,0.08585846832888062,0.0967253089175519,0.11055917302082363,
2015-09-17,0.05469365595822056,0.05887638651421166,0.06305911707020276,0.072048017484654,0.0775891322967474,0.08519006251475021,0.09576130969485473,0.11129001424127713,
2015-09-18,0.053985248538344736,0.057883755590963745,0.06178226264358275,0.0705077304851186,0.07552516581436755,0.08323768522784299,0.09339435291692566,0.10771255874922868,
2015-09-21,0.05363806950427752,0.0570568391379068,0.060475608771536085,0.07066412925728868,0.07581012915389458,0.08554632341945398,0.0928972349191722,0.11099815304079172,
